Series Name,Series Code,Country,Country Code,1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,IDA countries classified as fragile situations,DFS,..,..,..,..,..,..,..,84.7,..,..,86,..,..,86.8,..,..,89.1,..,..,89.5,..,..,88.4,..,..,88.4,..,..,88.1,..,..,87.7,..,..,85.6,..,83.5,83.6,83.1,83,..,82.7,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,IDA total,IDA,..,..,..,..,..,..,..,89.1,..,..,90.4,..,..,90.6,..,..,91.1,..,..,92.2,..,..,91.2,..,..,91.1,..,..,91.3,..,..,89.4,..,..,87.5,..,86.5,85.9,85,84.3,..,83,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,India,IND,..,..,..,97,..,..,..,..,..,96.4,..,..,..,95.5,..,..,..,..,..,95.3,..,..,..,..,..,..,..,..,..,..,92.5,..,..,..,..,90.6,..,86.8,..,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,98.2,..,..,98.3,..,..,96.8,..,..,96.6,..,..,94.1,..,97.9,95.5,95.7,94.8,89.7,88.6,88.6,87.5,89.3,84.7,84.8,83.7,77.8,74.4,73.5,71,69,67,62.4,58.7,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..,..,..,..,..,..,..,42.7,..,..,..,42.2,..,..,..,37.9,..,..,..,33.5,..,..,..,..,..,..,13.6,14.6,..,..,13.1,..,..,..,8.1,10.5,11,11.6,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Iraq,IRQ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.2,..,..,..,..,..,57.3,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Ireland,IRL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2,0.2,0.2,0.5,0.5,0.7,1.2,1.5,1.2,1,1.5,1,0.7,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Israel,ISR,..,..,..,..,..,5.2,..,..,..,..,..,..,6.2,..,..,..,..,..,2.2,..,..,..,..,3.2,..,..,..,2.5,..,..,..,6,..,4.7,..,..,4.2,..,4.5,..,3.5,..,2.7,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Italy,ITA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.7,1.5,1.7,1.5,1.5,1.7,1.7,2.5,2.5,3,3,2.7,3.5,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Jamaica,JAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.2,..,50.2,..,..,64.9,..,..,43.3,..,..,30.8,..,..,34,..,29.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Japan,JPN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,23.8,..,..,..,..,..,44.7,..,..,..,..,46.1,..,..,..,..,36.3,..,..,..,25.1,..,23.9,..,18.1,..,..,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.6,..,..,..,..,64.9,62,56.3,51.9,51.7,35.2,24,22,22.7,18.2,9.1,9.2,5.8,6.7,8.1,12.2,8.6,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.4,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.2,..,1.2,..,1.5,..,1.2,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.7,..,53.9,55,..,..,44.7,45.3,41.1,27.6,23.1,25.3,21.4,20.7,21.6,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Kyrgyz Republic,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,78.1,..,94.2,94.3,93.3,93,77.6,82.9,70.2,71.1,63.8,63.1,66.1,66.3,69.3,69.5,66.7,70,67.2,66.4,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Lao PDR,LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.2,..,..,..,..,94.9,..,..,..,..,92.3,..,..,..,..,88.7,..,..,..,..,85,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Latin America & Caribbean,LCN,..,..,..,..,..,..,..,46.7,..,..,51.3,..,..,47,..,..,49.3,..,..,49.1,..,..,48.1,..,..,47,..,..,45,..,..,40.9,..,..,33.2,..,31,29.6,27.8,27.2,..,26.3,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.4,..,22.1,23.6,..,..,..,..,..,..,..,15.2,14,7.7,5,6.2,9.5,9.5,8.7,7.5,6,5.5,4,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.9,..,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,84.6,..,..,..,..,..,..,..,77.8,..,..,..,..,..,..,..,92,..,..,..,..,..,..,..,89.9,..,..,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.3,..,..,..,..,..,..,93,..,92.2,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Lithuania,LTU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.3,..,..,..,..,..,..,..,..,..,..,19.2,12.2,7.2,4.6,4.7,9,8.4,5.5,5.6,5,5,4.2,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Low & middle income,LMY,..,..,..,..,..,..,..,83,..,..,83.3,..,..,82.4,..,..,82.6,..,..,83.2,..,..,81.8,..,..,81.1,..,..,77.2,..,..,72.7,..,..,68,..,64.7,62.5,60.7,58.1,..,54.9,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Low income,LIC,..,..,..,..,..,..,..,89.2,..,..,89.9,..,..,90.4,..,..,91.4,..,..,92.7,..,..,92,..,..,92.1,..,..,92,..,..,91.4,..,..,90.4,..,89.2,89.3,89.1,89,..,88.7,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Lower middle income,LMC,..,..,..,..,..,..,..,90.7,..,..,90.7,..,..,90.3,..,..,89.8,..,..,90.7,..,..,89.9,..,..,89.9,..,..,88.5,..,..,86.2,..,..,84.2,..,81.4,79.5,78.3,76.9,..,74.1,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Luxembourg,LUX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,0,0.2,0,0,0,0.2,0.2,0.2,0.2,0.1,0.2,0.5,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Madagascar,MDG,..,..,..,..,..,..,88.7,..,..,..,..,..,..,..,..,..,..,..,..,96.6,..,..,..,96.9,..,96.7,..,94.4,..,..,..,97.1,..,..,..,..,97.6,..,97.3,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.6,..,..,..,..,..,..,97.1,..,..,..,..,..,96.2,..,..,..,..,..,96.7,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,32.2,..,..,32.8,..,32.4,..,..,30.3,..,..,29.4,..,21.8,..,..,..,..,..,..,12.1,..,..,14.3,16.7,..,..,8.6,..,4,..,2.7,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Maldives,MDV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.2,..,..,..,..,..,..,54.3,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.7,..,..,..,..,..,..,95,..,..,..,..,92.2,..,..,94.9,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Malta,MLT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,1,0.5,0.7,0.5,0.5,0.5,0.2,0,0.2,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Mauritania,MRT,..,..,..,..,..,..,..,..,..,..,..,..,..,86.7,..,..,..,..,..,88.5,..,78.8,..,..,..,..,74.6,..,..,..,74.9,..,..,..,64.7,..,..,..,..,..,58.8,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Mauritius,MUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.3,..,..,..,..,..,18.1,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,44,..,..,..,..,..,..,..,43.7,..,43.5,..,54.1,..,50.6,..,45.1,..,43.3,..,39.2,41,33.7,..,37.5,..,37.1,..,36.4,..,40.5,..,34.8,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.6,..,..,..,..,..,..,..,69.1,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Middle East & North Africa,MEA,..,..,..,..,..,..,..,..,..,..,62.4,..,..,61.9,..,..,59.1,..,..,60.5,..,..,60.8,..,..,54.4,..,..,52.6,..,..,49.6,..,..,46.7,..,43.6,43,42.9,42.4,..,42.1,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Middle income,MIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.6,83.1,88.1,90.3,85.2,75.9,68.3,68.9,74.3,40.4,31.5,32.8,31.5,28.9,25.6,24.6,19.6,18.3,16.1,16.4,16.3,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Mongolia,MNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71.2,..,..,90.1,..,..,..,67.9,..,..,..,..,41.1,..,..,38.4,32.9,24.5,..,18.9,..,32,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Montenegro,MNE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10,9.1,5.8,3.3,5.2,4.5,6.6,8.7,10,4.8,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,68.1,..,..,..,..,..,48.7,..,..,..,..,..,..,..,59.3,..,59.7,..,..,..,..,..,48.1,..,..,..,..,..,..,31.3,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.8,..,..,..,..,..,97,..,..,..,..,..,96.2,..,..,..,..,..,91.8,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,67.2,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.2,..,..,..,..,..,67.3,..,..,..,..,..,50.1,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Nepal,NPL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.6,..,..,..,..,..,..,..,89.7,..,..,..,..,..,..,83,..,..,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Netherlands,NLD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,0.5,0.2,0.2,0.5,0.2,0.2,0.2,0.2,0.2,0.5,0.5,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.4,..,..,..,..,69.5,..,..,62.6,..,..,..,53.7,..,..,..,49.8,..,..,..,..,34.8,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Niger,NER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.3,..,98.3,..,..,..,..,..,..,..,..,..,..,97.1,..,96.7,..,..,..,95.8,..,..,93.4,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35.1,32.4,31.3,29.2,28.2,24.3,23.1,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Norway,NOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.2,0.5,0.5,0.5,0.5,0.5,0.2,0.2,0.2,0.2,0.2,0.2,0.2,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Pakistan,PAK,..,..,..,..,..,..,..,..,..,..,..,..,..,96.7,..,..,96.9,..,..,..,..,..,91,..,90.1,..,..,93.1,..,..,87.4,87.8,..,86.1,..,..,85,83.4,..,79.5,..,75.4,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Palau,PLW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Panama,PAN,..,..,..,..,..,40,..,..,..,..,..,..,..,..,..,50.3,..,48.3,..,..,..,39.4,..,39.2,38.9,37,35.5,40.5,37.6,36.1,35,34.8,34,30.6,23.3,23,21.8,18.5,18.9,18.2,16.9,15.4,14.6,14.1,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85.3,..,..,..,..,..,..,..,..,..,..,..,..,86.9,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.3,..,..,..,..,40.3,..,35.3,..,37.2,..,36.2,47.4,40.5,38.5,35,39.5,36.1,33,31.9,30,28.3,23.5,20.4,19.3,20,20.1,18.6,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.6,53.2,53.5,52.5,55,50.4,49.8,49.7,52.1,46.4,41.1,37.4,35.3,31.2,29.3,26.7,26,25.1,24.2,24.3,23.9,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Philippines,PHL,..,..,..,..,..,..,..,..,..,..,..,82.7,..,..,80,..,..,78.3,..,..,77.2,..,..,69.2,..,..,71.2,..,..,69.2,..,..,68.4,..,..,66.3,..,..,67,..,..,63.2,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Poland,POL,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25.4,..,..,58.3,..,9.5,10.7,11.2,11.8,12.6,10.8,10.1,11.9,9.1,7,5.4,4.8,4.7,4.9,4.7,4.6,4.2,3.6,2.1,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Portugal,PRT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.2,2.7,2.7,2.2,1.7,2.2,1.5,2,2.7,4.5,4.5,3.7,3,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Romania,ROU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.2,..,..,18.1,..,82.6,..,..,..,..,..,..,..,..,..,..,..,40.2,33.7,27,25.7,28,31.5,31.5,31.2,28.5,25.7,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Russian Federation,RUS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.3,..,..,26.1,21.1,26.2,37.3,32.1,25.4,20.8,19.8,17.4,14.7,11.6,8.3,5.2,4.9,4,3.2,2.9,2.5,2.4,2.7,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Rwanda,RWA,..,..,..,..,..,..,..,..,..,..,97.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.8,..,..,..,..,93.6,..,..,..,..,93,..,..,92.4,..,..,91.6,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36.6,..,..,..,..,..,35.9,..,..,..,..,33.9,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Sao Tome and Principe,STP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.8,..,..,..,..,..,..,..,..,..,92.3,..,..,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.6,..,..,94.7,..,..,..,..,..,..,91.7,..,..,..,88.6,..,..,..,..,..,88.1,..,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.2,12.6,18.5,17.1,11.6,10.2,8.5,9.6,12.5,..,..,12.4,..,7.4,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Seychelles,SYC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.6,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Sierra Leone,SLE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.2,..,..,..,..,..,..,..,..,..,..,..,..,..,93.7,..,..,..,..,..,..,..,94.7,..,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Slovak Republic,SVK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.1,..,..,..,..,..,..,..,5.2,3.2,2.2,2,2.2,2.5,2.2,2.2,3,3,3.5,3,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Slovenia,SVN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.6,..,..,..,..,..,..,..,..,..,..,0.5,0.5,0.2,0.2,0,0.2,0,0.2,0.2,0.2,0.2,0.2,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87.3,..,..,..,..,..,..,..,84.7,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,South Asia,SAS,..,..,..,..,..,..,..,96.5,..,..,96.1,..,..,95.6,..,..,95.3,..,..,95,..,..,93.9,..,..,..,..,..,92.8,..,..,91,..,..,89.8,..,88.5,86.4,85.3,84.2,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.8,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Spain,ESP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,2,2.1,2.2,1.5,1.7,2.2,2.2,2.7,2.9,3.2,2.9,3.2,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Sri Lanka,LKA,..,..,..,..,..,..,..,..,..,..,..,81,..,..,..,..,80.6,..,..,..,..,75.2,..,..,..,..,..,..,68,..,..,..,58.3,..,..,55.7,..,..,51,..,..,..,40.4,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,St. Lucia,LCA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,86,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.3,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Sub-Saharan Africa,SSF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.7,..,..,90.8,..,..,90.4,..,..,90.7,..,..,90.5,..,..,89.8,..,..,88.2,..,87.5,86.9,86,85.4,..,84.5,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Sudan,SDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.2,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Suriname,SUR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.7,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Sweden,SWE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,0.7,1.7,0.7,0.7,1,1,1.2,1,1,1.2,0.9,1,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Switzerland,CHE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,0.2,0.2,0.2,0.2,0,0,0,0,0,..,..,..
Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,Syrian Arab Republic,SYR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..
